hub_id,in_degree,out_degree,betweenness_centrality,clustering_coefficient,pagerank,total_hub_trips,total_sla_breach_trips,breach_rate_%,risk_tier
IND303303AAA,1,1,2.3814005810617415e-05,0.0,0.0002865492994539475,11.0,11.0,100.0,Low Risk
IND472001AAA,4,3,0.001173627286365058,0.3333333333333333,0.00047692070639895786,14.0,11.0,78.6,High Risk
IND274001AAA,2,2,0.00042147010283870507,0.0,0.0006417916282518032,12.0,11.0,91.7,Low Risk
IND500080AAB,5,3,0.00039954609748924777,0.0,0.000894016398695099,16.0,11.0,68.8,Low Risk
IND322230AAA,1,1,2.4948006087313483e-05,0.0,0.00036465281524025213,11.0,11.0,100.0,Low Risk
IND586211AAA,2,2,3.780000922320225e-07,0.0,0.00046256905745203344,13.0,11.0,84.6,Low Risk
IND679531AAA,2,2,0.0011982602923755112,0.0,0.0005812889484564152,12.0,11.0,91.7,High Risk
IND742303AAB,3,2,0.0004014360979504079,0.0,0.0005957921244595718,15.0,11.0,73.3,Low Risk
IND465669AAB,1,1,0.0016019643908793113,0.0,0.00032231923043158863,11.0,11.0,100.0,High Risk
IND723202AAA,2,2,0.002783970679288846,0.0,0.0009655743345706668,12.0,11.0,91.7,High Risk
IND723101AAA,2,2,0.002785860679750006,0.0,0.00099304541598585,12.0,11.0,91.7,High Risk
IND508001AAA,2,1,0.0025124658130416585,0.3333333333333333,0.00052971183735822,11.0,11.0,100.0,High Risk
IND201307AAA,2,2,0.0,0.0,0.0005690133805647566,25.0,11.0,44.0,Low Risk
IND606003AAA,1,1,0.001598184389956991,0.0,0.0005725942355759438,11.0,11.0,100.0,High Risk
IND606105AAA,1,1,0.001596294389495831,0.0,0.0006091703815693469,11.0,11.0,100.0,High Risk
IND606201AAC,1,1,0.0015944043890346708,0.0,0.0006376362350912009,11.0,11.0,100.0,High Risk
IND506002AAA,4,4,0.006779809654273555,0.0,0.001134509522982755,31.0,11.0,35.5,High Risk
IND421302AAF,1,1,0.0,0.0,0.00042642532940145855,11.0,11.0,100.0,Low Risk
IND423601AAA,3,2,0.00039822309716643566,0.5,0.0005157853618614569,14.0,11.0,78.6,Low Risk
IND614620AAA,1,1,1.0206002490264607e-05,0.0,0.0004993648128415481,11.0,11.0,100.0,Low Risk
IND802101AAA,1,2,0.0008017381956241196,0.6666666666666666,0.0003505252417937616,12.0,11.0,91.7,Low Risk
IND515401AAB,2,2,0.0,1.0,0.0005087944834052041,14.0,11.0,78.6,Low Risk
IND431515AAA,1,1,0.0027858606797500057,0.0,0.0005177165602480904,11.0,11.0,100.0,High Risk
IND450331AAA,2,2,1.1340002766960673e-06,1.0,0.0009581074505014116,11.0,11.0,100.0,Low Risk
IND211011AAA,1,1,0.0008017381956241196,0.0,0.0005209003114042456,11.0,11.0,100.0,Low Risk
IND638501AAB,2,2,1.1718002859192697e-05,0.0,0.0005751952818786972,11.0,11.0,100.0,Low Risk
IND723133AAA,2,1,0.00039916809739701584,0.6666666666666666,0.0004874452388886755,11.0,11.0,100.0,Low Risk
IND212501AAA,1,1,0.0007998481951629596,0.0,0.0005641008695633011,11.0,11.0,100.0,Low Risk
IND283203AAA,3,4,0.00039916809739701573,0.3333333333333333,0.0006379804160741255,13.0,11.0,84.6,Low Risk
IND623315AAB,1,1,5.6700013834803375e-06,0.0,0.00044484008193160126,11.0,11.0,100.0,Low Risk
IND627756AAA,2,2,1.8144004427137077e-05,0.0,0.00193925894263692,12.0,11.0,91.7,Low Risk
IND388220AAA,2,1,0.00039916809739701573,1.0,0.0008769485005258391,11.0,11.0,100.0,Low Risk
IND626123AAA,2,2,2.4948006087313483e-05,0.0,0.0021221575509817177,12.0,11.0,91.7,Low Risk
IND625008AAA,8,3,4.8006011713466854e-05,0.047619047619047616,0.0031797771452920986,13.0,11.0,84.6,Low Risk
IND609001AAA,1,1,7.56000184464045e-07,0.0,0.00022412632918316207,11.0,11.0,100.0,Low Risk
IND507123AAA,1,1,0.0011982602923755112,0.0,0.00042518605127478106,11.0,11.0,100.0,High Risk
IND515865AAB,2,2,0.0011982602923755112,0.0,0.0008630596164783586,14.0,11.0,78.6,High Risk
IND585314AAA,2,2,0.00039973509753536376,0.0,0.0006529647359592919,13.0,11.0,84.6,Low Risk
IND607801AAA,1,1,0.001600074390418151,0.0,0.0005319249015623353,11.0,11.0,100.0,High Risk
IND638657AAA,1,1,1.7388004242673033e-05,0.0,0.0006120879425095177,11.0,11.0,100.0,Low Risk
IND515801AAA,3,2,0.0012001502928366714,0.3333333333333333,0.0008731358073683762,14.0,11.0,78.6,High Risk
IND400064AAB,0,2,0.0,0.0,0.00012114567835132603,12.0,11.0,91.7,Low Risk
IND731204AAB,1,1,0.0,1.0,0.00021059784143664733,11.0,11.0,100.0,Low Risk
IND134109AAA,0,2,0.0,0.0,0.00012114567835132603,12.0,11.0,91.7,Low Risk
IND361001AAA,0,1,0.0,0.0,0.00012114567835132603,11.0,11.0,100.0,Low Risk
IND423109AAA,3,3,0.0005324761299241633,0.6,0.0005491113127107616,13.0,11.0,84.6,Low Risk
IND246763AAA,1,2,0.001997730487446239,0.3333333333333333,0.0004646318767721247,13.0,11.0,84.6,High Risk
IND248122AAB,2,2,0.0003999240975814798,0.0,0.00022412632918316207,13.0,11.0,84.6,Low Risk
IND642001AAA,3,3,6.04800147571236e-06,1.0,0.0008523659454969877,12.0,11.0,91.7,Low Risk
IND608301AAA,1,1,3.780000922320225e-06,0.0,0.0003659018882128415,11.0,11.0,100.0,Low Risk
IND400016AAB,0,3,0.0,0.0,0.00012114567835132603,12.0,11.0,91.7,Low Risk
IND384170AAA,1,1,0.0012020402932978315,0.0,0.0003490010420383138,11.0,11.0,100.0,High Risk
IND535501AAB,2,3,0.001596294389495831,0.3333333333333333,0.0005858608658024826,14.0,11.0,78.6,High Risk
IND533003AAA,4,3,0.00040105809785817586,1.0,0.0008612770640155711,15.0,11.0,73.3,Low Risk
IND742225AAA,3,2,0.0008013601955318879,0.3333333333333333,0.0003181162347772991,14.0,11.0,78.6,Low Risk
IND532440AAA,2,2,0.0,1.0,0.0004278884274868134,13.0,11.0,84.6,Low Risk
IND572101AAA,4,2,0.0016095243927239516,0.16666666666666666,0.0011230191489896653,12.0,11.0,91.7,High Risk
IND110078AAA,2,2,0.0,0.0,0.0003193457385837057,11.0,11.0,100.0,Low Risk
IND500055AAC,0,2,0.0,0.0,0.00012114567835132603,11.0,11.0,100.0,Low Risk
IND741126AAB,3,2,0.0011982602923755114,0.3333333333333333,0.0008309705458508145,13.0,11.0,84.6,High Risk
IND246701AAA,1,1,0.001999620487907399,0.0,0.00040429204358752367,11.0,11.0,100.0,High Risk
IND586128AAA,2,2,0.00039973509753536376,0.0,0.0006569164651262854,13.0,10.0,76.9,Low Risk
IND442101AAB,1,1,3.780000922320225e-07,0.0,0.00022412632918316207,10.0,10.0,100.0,Low Risk
IND637301AAA,0,1,0.0,0.0,0.00012114567835132603,10.0,10.0,100.0,Low Risk
IND466116AAA,1,1,0.00039916809739701573,1.0,0.0004618562228308811,10.0,10.0,100.0,Low Risk
IND431517AAB,1,1,0.0027839706792888454,0.0,0.0005611209752572609,10.0,10.0,100.0,Low Risk
IND421301AAA,2,1,0.0,0.0,0.0007242143223471203,10.0,10.0,100.0,Low Risk
IND000000AEL,3,4,0.0,0.0,0.00044448057635189413,15.0,10.0,66.7,Low Risk
IND803116AAA,1,1,1.51200036892809e-06,0.0,0.0004493730323887552,10.0,10.0,100.0,Low Risk
IND509216AAC,2,2,0.0,0.6666666666666666,0.000386089174276056,10.0,10.0,100.0,Low Risk
IND505001AAB,9,6,0.01387184738473076,0.12121212121212122,0.002423104303749257,23.0,10.0,43.5,Low Risk
IND509358AAA,2,3,0.0012020402932978315,0.3333333333333333,0.0008767419044492387,11.0,10.0,90.9,Low Risk
IND224141AAB,3,3,3.780000922320225e-07,0.0,0.00022412632918316207,14.0,10.0,71.4,Low Risk
IND607106AAA,1,1,0.0016019643908793113,0.0,0.00048146596518810445,10.0,10.0,100.0,Low Risk
IND363421AAB,1,1,7.56000184464045e-07,0.0,0.00031167483198985826,10.0,10.0,100.0,Low Risk
IND602001AAB,0,1,0.0,0.0,0.00012114567835132603,10.0,10.0,100.0,Low Risk
IND387001AAA,2,1,0.0,1.0,0.0006935915192105876,10.0,10.0,100.0,Low Risk
IND388121AAA,1,1,0.00040105809785817586,1.0,0.00047308521144636534,10.0,10.0,100.0,Low Risk
IND384265AAB,1,2,0.0012001502928366714,0.3333333333333333,0.00041798882584211236,11.0,10.0,90.9,Low Risk
IND243001AAA,0,2,0.0,1.0,0.00012114567835132603,11.0,10.0,90.9,Low Risk
IND723131AAA,1,1,0.0008017381956241196,1.0,0.0003463504916697917,10.0,10.0,100.0,Low Risk
IND673573AAA,0,2,0.0,0.0,0.00012114567835132603,11.0,10.0,90.9,Low Risk
IND603102AAA,1,1,0.00039916809739701573,0.0,0.00031970093552374725,10.0,10.0,100.0,Low Risk
IND175018AAA,2,2,0.0023953865844743264,0.0,0.0008338861089755885,12.0,10.0,83.3,Low Risk
IND603301AAA,1,1,0.00039916809739701573,1.0,0.00030263404453960863,10.0,10.0,100.0,Low Risk
IND756100AAC,4,5,0.0016083903924472556,0.5,0.0010553895583304187,14.0,10.0,71.4,Low Risk
IND673305AAA,3,2,0.0,0.6666666666666666,0.0004425068006315847,13.0,10.0,76.9,Low Risk
IND641664AAA,2,1,1.7766004334905057e-05,0.3333333333333333,0.0005778791276177985,10.0,10.0,100.0,Low Risk
IND175001AAA,2,2,0.0023934965840131666,0.0,0.0008302551444793548,12.0,10.0,83.3,Low Risk
IND341510AAB,2,2,0.0015944043890346708,0.0,0.0007962960001443082,12.0,10.0,83.3,Low Risk
IND504215AAA,1,2,2.2680005533921347e-06,0.6666666666666666,0.0007374106197287224,11.0,10.0,90.9,Low Risk
IND713128AAB,2,3,0.0012001502928366714,0.3333333333333333,0.0003708975415149391,13.0,10.0,76.9,Low Risk
IND523105AAA,4,3,0.0007998481951629596,0.6666666666666666,0.001058959246796132,17.0,10.0,58.8,Low Risk
IND742149AAA,0,3,0.0,1.0,0.00012114567835132603,13.0,10.0,76.9,Low Risk
IND825409AAA,2,2,0.0007979581947017995,0.0,0.00044022527688064296,12.0,10.0,83.3,Low Risk
IND571124AAA,1,1,7.56000184464045e-06,1.0,0.001119866019461362,10.0,10.0,100.0,Low Risk
IND396232AAA,1,2,0.0,0.0,0.00022466074453580075,12.0,10.0,83.3,Low Risk
IND571105AAA,0,1,0.0,0.0,0.00012114567835132603,10.0,10.0,100.0,Low Risk
IND505122AAA,2,1,0.0007998481951629596,0.3333333333333333,0.00032012749522741525,10.0,10.0,100.0,Low Risk
IND688009AAA,2,2,4.536001106784269e-06,0.0,0.0006323615181964131,12.0,10.0,83.3,Low Risk
IND174001AAA,4,2,0.0023972765849354866,0.0,0.0008381723963790004,12.0,10.0,83.3,Low Risk
IND303301AAB,1,1,2.268000553392135e-05,0.0,0.0001943322595761065,10.0,10.0,100.0,Low Risk
IND691305AAA,2,3,0.00041277610071736853,0.3333333333333333,0.0005553896617378328,12.0,10.0,83.3,Low Risk
IND732202AAA,1,1,2.6460006456241573e-06,0.0,0.000625605427519232,10.0,10.0,100.0,Low Risk
IND148028AAA,0,4,0.0,0.0,0.00012114567835132603,12.0,10.0,83.3,Low Risk
IND689645AAA,2,2,0.0,1.0,0.000366872388450885,11.0,10.0,90.9,Low Risk
IND683572AAA,0,2,0.0,0.0,0.00012114567835132603,11.0,10.0,90.9,Low Risk
IND829122AAA,2,2,0.0008017381956241196,0.0,0.00029899187325223037,12.0,10.0,83.3,Low Risk
IND302006AAA,1,1,0.0,0.0,0.00021805717045166148,10.0,10.0,100.0,Low Risk
IND679303AAA,2,2,0.0012001502928366714,0.0,0.0005407959596939321,11.0,10.0,90.9,Low Risk
IND305601AAC,1,1,0.0,1.0,0.00022348402429800868,10.0,10.0,100.0,Low Risk
IND825301AAA,2,2,0.0007998481951629596,0.0,0.000375328310845496,12.0,10.0,83.3,Low Risk
IND421302AAN,0,1,0.0,0.0,0.00012114567835132603,10.0,10.0,100.0,Low Risk
IND123001AAA,2,1,0.001598940390141455,0.3333333333333333,0.0005068297469243738,10.0,10.0,100.0,Low Risk
IND312605AAB,2,3,0.001997730487446239,0.3333333333333333,0.0011119558580284428,15.0,10.0,66.7,Low Risk
IND561207AAB,2,2,0.00040408209859603205,0.0,0.0010668082566629045,11.0,10.0,90.9,Low Risk
IND533401AAA,2,3,1.8900004611601124e-07,1.0,0.0005954996666190364,14.0,10.0,71.4,Low Risk
IND144401AAB,2,2,0.0,0.0,0.0005851637055260542,14.0,10.0,71.4,Low Risk
IND518422AAB,2,2,0.0007998481951629596,0.0,0.0004286408997819051,12.0,10.0,83.3,Low Risk
IND786171AAA,1,1,0.0012224522982783607,1.0,0.00042761504234500777,10.0,10.0,100.0,Low Risk
IND630561AAA,1,2,1.4742003597048876e-05,0.0,0.0005466583447056205,14.0,10.0,71.4,Low Risk
IND700065AAB,0,2,0.0,0.0,0.00012114567835132603,12.0,10.0,83.3,Low Risk
IND141115AAA,2,1,0.00039954609748924766,0.3333333333333333,0.0003705526078277301,10.0,10.0,100.0,Low Risk
IND629179AAA,0,1,0.0,0.0,0.00012114567835132603,9.0,9.0,100.0,Low Risk
IND424304AAC,2,2,1.2600003074400748e-07,1.0,0.00022071781026455168,10.0,9.0,90.0,Low Risk
IND416510AAA,3,3,0.0012009062930211354,0.0,0.0007558074295530284,13.0,9.0,69.2,Low Risk
IND410206AAA,4,1,0.0003984120972125517,1.0,0.0005929664628016105,9.0,9.0,100.0,Low Risk
IND208012AAA,1,1,0.0,0.0,0.0003344391087317963,9.0,9.0,100.0,Low Risk
IND144040AAA,2,1,0.0007979581947017995,0.6666666666666666,0.0007656912621854737,9.0,9.0,100.0,Low Risk
IND303503AAA,1,1,0.0,1.0,0.0003168219650875359,9.0,9.0,100.0,Low Risk
IND312403AAA,1,1,0.0007979581947017995,0.0,0.0005401191169632707,9.0,9.0,100.0,Low Risk
IND577598AAC,1,1,0.0,1.0,0.000214454915631953,9.0,9.0,100.0,Low Risk
IND458001AAB,1,1,0.00040105809785817586,1.0,0.0003838379567277732,9.0,9.0,100.0,Low Risk
IND742121AAB,3,3,0.0011995832926983234,0.3333333333333333,0.0009657939396257567,14.0,9.0,64.3,Low Risk
IND124141AAA,1,1,0.0011963702919143512,0.0,0.0005397085959358626,9.0,9.0,100.0,Low Risk
IND123401AAB,1,2,0.001597050389680295,0.0,0.0005521678733382458,11.0,9.0,81.8,Low Risk
IND480001AAA,2,2,0.00019939504865239185,0.6666666666666666,0.0005897243633649024,11.0,9.0,81.8,Low Risk
IND686028AAB,5,3,0.002422980591207264,0.0,0.0013897805320923049,13.0,9.0,69.2,Low Risk
IND571111AAB,1,1,0.0008108101978376882,0.0,0.0005671965369868519,9.0,9.0,100.0,Low Risk
IND573116AAA,2,3,0.002001510488368559,0.3333333333333333,0.00033189691660695915,13.0,9.0,69.2,Low Risk
IND577501AAA,2,1,0.00039916809739701573,0.6666666666666666,0.0003994912551538721,9.0,9.0,100.0,Low Risk
IND571313AAB,1,1,0.0004082400996105843,0.0,0.0006039522584332945,9.0,9.0,100.0,Low Risk
IND573134AAB,4,3,0.002391228583459774,0.3333333333333333,0.0010361660360494534,13.0,9.0,69.2,Low Risk
IND332404AAA,2,1,0.0029886577292324856,0.6666666666666666,0.0005416293700145098,9.0,9.0,100.0,Low Risk
IND505327AAA,3,1,0.0007975801946095674,0.16666666666666666,0.0007506808718236597,9.0,9.0,100.0,Low Risk
IND501359AAG,0,1,0.0,0.0,0.00012114567835132603,9.0,9.0,100.0,Low Risk
IND571430AAA,2,1,0.0004101301000717444,0.3333333333333333,0.0011766983401642998,9.0,9.0,100.0,Low Risk
IND690548AAA,3,2,0.0004067280992416562,0.3333333333333333,0.0006010607431212009,11.0,9.0,81.8,Low Risk
IND400701AAA,1,3,0.0008024941958085837,0.3333333333333333,0.00023643053201212894,14.0,9.0,64.3,Low Risk
IND121102AAA,2,1,0.0,0.0,0.0004266121199597327,9.0,9.0,100.0,Low Risk
IND635601AAB,1,2,0.00040105809785817586,1.0,0.0002912122753716904,10.0,9.0,90.0,Low Risk
IND637408AAA,0,1,0.0,0.0,0.00012114567835132603,9.0,9.0,100.0,Low Risk
IND631102AAA,1,1,0.00039916809739701573,0.0,0.00032155506498578304,9.0,9.0,100.0,Low Risk
IND176310AAA,1,1,1.1340002766960673e-06,1.0,0.0008902735234618776,9.0,9.0,100.0,Low Risk
IND641654AAA,1,1,0.0,1.0,0.000322299994423955,9.0,9.0,100.0,Low Risk
IND741123AAB,3,2,0.000267246065208038,0.6666666666666666,0.0005851452157847826,11.0,9.0,81.8,Low Risk
IND531163AAA,1,1,0.00039916809739701573,0.0,0.0003842693647084633,9.0,9.0,100.0,Low Risk
IND383001AAA,1,1,0.0008017381956241196,1.0,0.0004059648829600608,9.0,9.0,100.0,Low Risk
IND500050AAA,4,5,0.0007990921949784955,0.3333333333333333,0.0007556421833936899,19.0,9.0,47.4,Low Risk
IND523230AAA,3,3,0.0,1.0,0.0005750819680716892,16.0,9.0,56.2,Low Risk
IND250611AAA,1,1,0.0008017381956241196,0.0,0.0003896900327888175,9.0,9.0,100.0,Low Risk
IND251001AAA,2,2,0.00040105809785817586,0.0,0.0004243678631298836,10.0,9.0,90.0,Low Risk
IND248001AAA,4,2,0.0011976932922371632,0.0,0.0005789564064204584,10.0,9.0,90.0,Low Risk
IND342301AAA,5,2,0.0015944043890346708,0.5,0.00061455312996622,10.0,9.0,90.0,Low Risk
IND516269AAA,2,2,0.0027858606797500057,0.0,0.0008214950063905507,11.0,9.0,81.8,Low Risk
IND360490AAA,1,1,7.938001936872472e-06,0.0,0.00048498803779734533,9.0,9.0,100.0,Low Risk
IND518102AAA,2,2,0.0007979581947017995,0.0,0.00048529098946657826,12.0,9.0,75.0,Low Risk
IND506143AAA,2,2,0.003567186870393596,0.0,0.0007048205586084552,11.0,9.0,81.8,Low Risk
IND247776AAA,1,1,0.0007998481951629596,0.0,0.00045245255602800516,9.0,9.0,100.0,Low Risk
IND422103AAC,1,2,0.0005343661303853317,0.0,0.00022468206434714803,10.0,9.0,90.0,Low Risk
IND639001AAA,0,1,0.0,0.0,0.00012114567835132603,9.0,9.0,100.0,Low Risk
IND251309AAB,1,1,0.0007979581947017995,0.0,0.0005057996486317181,9.0,9.0,100.0,Low Risk
IND506167AAB,2,2,0.003565296869932436,0.0,0.0007205023357903899,11.0,9.0,81.8,Low Risk
IND395001AAA,2,2,0.0,0.0,0.0005728493720813919,10.0,9.0,90.0,Low Risk
IND322201AAA,1,2,2.721600664070562e-05,0.3333333333333333,0.000487769689849543,10.0,9.0,90.0,Low Risk
IND635802AAB,4,3,0.0015993183902336871,0.4,0.0005701982191248297,15.0,9.0,60.0,Low Risk
IND516390AAA,2,2,0.0027839706792888454,0.0,0.0008194098638640632,11.0,9.0,81.8,Low Risk
IND174101AAB,0,2,0.0,0.0,0.00012114567835132603,10.0,9.0,90.0,Low Risk
IND509103AAB,2,2,0.0002001510488368559,1.0,0.0005197991792749404,10.0,9.0,90.0,Low Risk
IND600008AAA,0,2,0.0,0.0,0.00012114567835132603,10.0,9.0,90.0,Low Risk
IND246725AAB,1,1,0.002001510488368559,0.0,0.0003333117008744139,9.0,9.0,100.0,Low Risk
IND605010AAB,2,3,0.007164613748165754,0.0,0.0005783209632911047,14.0,9.0,64.3,Low Risk
IND603001AAA,1,1,0.00040105809785817586,1.0,0.00021346477808347814,9.0,9.0,100.0,Low Risk
IND360575AAA,1,1,7.938001936872472e-06,0.0,0.00028731902081233955,9.0,9.0,100.0,Low Risk
IND614018AAA,1,1,7.56000184464045e-07,0.0,0.00031167483198985826,9.0,9.0,100.0,Low Risk
IND509124AAA,2,4,0.00020071804897520395,0.6666666666666666,0.0004411096997889256,15.0,9.0,60.0,Low Risk
IND722143AAB,1,1,0.0,1.0,0.0002925782375082499,9.0,9.0,100.0,Low Risk
IND802158AAB,2,1,0.0007979581947017995,0.6666666666666666,0.0004992488131517747,9.0,9.0,100.0,Low Risk
IND627117AAA,1,1,3.02400073785618e-06,0.0,0.0004812215266721918,9.0,9.0,100.0,Low Risk
IND627811AAA,1,1,2.2680005533921347e-06,1.0,0.00040353930370514785,9.0,9.0,100.0,Low Risk
IND203135AAA,1,2,5.2920012912483145e-06,0.3333333333333333,0.00031167483198985826,13.0,9.0,69.2,Low Risk
IND847223AAA,2,2,0.0011963702919143512,1.0,0.0010988495032019934,12.0,9.0,75.0,Low Risk
IND425412AAA,3,3,0.00020412004980529215,0.6666666666666666,0.0002878243816791481,11.0,8.0,72.7,Low Risk
IND210001AAA,1,1,0.0007998481951629596,0.0,0.00043900881952211966,8.0,8.0,100.0,Low Risk
IND000000ABG,0,1,0.0,0.0,0.00012114567835132603,8.0,8.0,100.0,Low Risk
IND632402AAA,1,1,0.00040105809785817586,0.0,0.0002357194862079431,8.0,8.0,100.0,Low Risk
IND845418AAB,4,3,1.8900004611601124e-07,1.0,0.000688509433779393,11.0,8.0,72.7,Low Risk
IND363310AAB,2,1,0.0019943284866161507,0.6666666666666666,0.0005553034432514006,8.0,8.0,100.0,Low Risk
IND805110AAD,1,1,2.2680005533921347e-06,0.0,0.00038609768254056114,8.0,8.0,100.0,Low Risk
IND803101AAA,1,1,2.2680005533921347e-06,0.0,0.00031167483198985826,8.0,8.0,100.0,Low Risk
IND814133AAB,5,2,0.0004998106219537917,0.3333333333333333,0.0007298826440985023,10.0,8.0,80.0,Low Risk
IND741165AAB,2,2,0.0003995460974892478,0.0,0.0006271597770059684,12.0,8.0,66.7,Low Risk
IND741156AAA,2,3,0.0011963702919143514,0.0,0.0008273416974538707,14.0,8.0,57.1,Low Risk
IND508248AAB,3,2,0.0011982602923755112,0.3333333333333333,0.0009052424583206377,9.0,8.0,88.9,Low Risk
IND508277AAB,1,1,0.0,1.0,0.00020125720589915118,8.0,8.0,100.0,Low Risk
IND515671AAA,2,3,0.0027972006825169662,0.3333333333333333,0.0005998251896767409,11.0,8.0,72.7,Low Risk
IND721212AAA,0,1,0.0,0.0,0.00012114567835132603,8.0,8.0,100.0,Low Risk
IND761200AAA,2,2,0.0,1.0,0.0005477745781754115,9.0,8.0,88.9,Low Risk
IND532222AAA,2,3,0.0011982602923755112,0.6666666666666666,0.0008557526596054959,10.0,8.0,80.0,Low Risk
IND370001AAA,2,3,0.0008002261952551916,0.3333333333333333,0.0005157822207448841,13.0,8.0,61.5,Low Risk
IND365560AAB,2,1,0.00040257009822710396,0.0,0.0017612945337603073,8.0,8.0,100.0,Low Risk
IND342902A1B,2,1,0.0013889613389065666,0.3333333333333333,0.00039190255985814223,8.0,8.0,100.0,Low Risk
IND341505AAA,2,2,0.001598184389956991,0.0,0.0007919677272125242,11.0,8.0,72.7,Low Risk
IND362560AAA,1,1,1.7010004150441013e-05,0.0,0.0011775945619932442,8.0,8.0,100.0,Low Risk
IND362150AAA,1,1,1.7010004150441013e-05,0.0,0.0011213672217021803,8.0,8.0,100.0,Low Risk
IND721102AAA,1,2,0.002381400581061742,1.0,0.0002767981512725306,9.0,8.0,88.9,Low Risk
IND530043AAA,1,1,0.00040105809785817586,0.0,0.0003095394001617598,8.0,8.0,100.0,Low Risk
IND523316AAB,4,3,0.0012001502928366714,0.3333333333333333,0.0007670290932557997,12.0,8.0,66.7,Low Risk
IND508206AAA,3,3,2.2729505545999284e-05,0.6666666666666666,0.0005724379091847676,12.0,8.0,66.7,Low Risk
IND533308AAB,3,3,1.8900004611601124e-07,1.0,0.0006807536880587504,12.0,8.0,66.7,Low Risk
IND342005AAD,3,4,0.0051865392655155804,0.2,0.0007615614393788456,17.0,8.0,47.1,Low Risk
IND341503AAB,2,2,0.001596294389495831,0.0,0.0007954642550478261,11.0,8.0,72.7,Low Risk
IND473001AAA,1,1,3.780000922320225e-07,1.0,0.00021370360204218903,8.0,8.0,100.0,Low Risk
IND500008AAC,3,4,0.0004014360979504079,0.0,0.0006206057737917347,14.0,8.0,57.1,Low Risk
IND494334AAB,1,2,7.56000184464045e-07,0.0,0.00022412632918316207,10.0,8.0,80.0,Low Risk
IND415409AAB,1,2,0.0016019643908793113,0.0,0.0003316905637742911,10.0,8.0,80.0,Low Risk
IND415605AAA,2,2,0.001598184389956991,0.0,0.0004643971487020097,12.0,8.0,66.7,Low Risk
IND713130AAA,3,3,0.000534114130323844,0.3333333333333333,0.0005396848891772091,11.0,8.0,72.7,Low Risk
IND303002AAA,1,1,0.0,1.0,0.00020320949616314704,8.0,8.0,100.0,Low Risk
IND321001AAA,2,2,0.00039954609748924777,0.5,0.0003490675828015096,10.0,8.0,80.0,Low Risk
IND828111AAA,2,2,0.00039954609748924766,0.0,0.000495092414095737,9.0,8.0,88.9,Low Risk
IND305404AAA,1,2,0.0008006041953474236,0.3333333333333333,0.00031167483198985826,9.0,8.0,88.9,Low Risk
IND785682AAA,2,2,0.005659039380805609,0.0,0.0010851410143758436,10.0,8.0,80.0,Low Risk
IND783301AAA,3,2,0.0035868428751896614,0.0,0.0007093717202015116,11.0,8.0,72.7,Low Risk
IND788713AAA,2,2,0.0007998481951629596,0.0,0.00043702907257021136,9.0,8.0,88.9,Low Risk
IND574104AAA,2,3,0.00039916809739701573,0.0,0.00035251653808504764,10.0,8.0,80.0,Low Risk
IND135001AAA,3,2,0.0008002261952551916,0.3333333333333333,0.0004296130671457829,10.0,8.0,80.0,Low Risk
IND577132AAD,2,2,0.0015940263889424387,1.0,0.0008239059777869873,10.0,8.0,80.0,Low Risk
IND581402AAA,1,1,0.0016008303906026153,0.0,0.00022982977335571684,8.0,8.0,100.0,Low Risk
IND577535AAC,1,1,0.002387448582537454,0.0,0.00032117407272528665,8.0,8.0,100.0,Low Risk
IND577522AAA,1,1,0.0023855585820762937,0.0,0.0003942167854407426,8.0,8.0,100.0,Low Risk
IND481661AAA,2,1,0.001195992291822119,0.6666666666666666,0.0006288275461096772,8.0,8.0,100.0,Low Risk
IND477001AAB,1,1,0.0003986010972586678,1.0,0.0004505310387187565,8.0,8.0,100.0,Low Risk
IND804420AAA,1,1,1.51200036892809e-06,0.0,0.00022412632918316207,8.0,8.0,100.0,Low Risk
IND577201AAA,2,2,0.0015993183902336871,0.3333333333333333,0.0006130578661517456,9.0,8.0,88.9,Low Risk
IND581314AAA,3,2,0.0013873493881635941,0.3333333333333333,0.0006952832354530343,9.0,8.0,88.9,Low Risk
IND506001AAC,0,2,0.0,1.0,0.00012114567835132603,10.0,8.0,80.0,Low Risk
IND785001AAA,5,3,0.007259869771408224,0.13333333333333333,0.0016042463475686817,12.0,8.0,66.7,Low Risk
IND787057AAA,2,2,1.1340002766960673e-06,0.0,0.00039922333479655445,9.0,8.0,88.9,Low Risk
IND176110AAB,1,1,0.0004003020976737118,0.0,0.00022412632918316207,8.0,8.0,100.0,Low Risk
IND680712AAA,1,1,0.0,1.0,0.0002131878707236327,8.0,8.0,100.0,Low Risk
IND680012AAA,2,2,0.0012020402932978315,0.0,0.0004932488410998829,9.0,8.0,88.9,Low Risk
IND422605AAA,1,2,5.670001383480337e-07,0.3333333333333333,0.00021147147454491082,9.0,8.0,88.9,Low Risk
